timeStamp,sym,price,qty
2023-01-01D12:07:56.000668547,GBPUSD,1351035,148
2023-01-01D12:07:56.000863032,USDJPY,115000270,136
2023-01-01D12:07:56.000920692,EURUSD,1200287,374
2023-01-01D12:07:57.000038612,EURUSD,1200941,836
2023-01-01D12:07:57.000045789,GBPUSD,1349487,893
2023-01-01D12:07:57.000162155,USDJPY,114999205,553
2023-01-01D12:07:58.000636532,USDJPY,115000291,649
2023-01-01D12:07:58.000683648,GBPUSD,1350424,832
2023-01-01D12:07:58.000697870,EURUSD,1199371,872
2023-01-01D12:07:59.000234654,EURUSD,1199210,127
2023-01-01D12:07:59.000495481,GBPUSD,1350631,686
2023-01-01D12:07:59.000613608,USDJPY,114999693,238
2023-01-01D12:08:00.000156886,EURUSD,1199780,867
2023-01-01D12:08:00.000347298,GBPUSD,1350336,570
2023-01-01D12:08:00.000599745,USDJPY,115000720,982
2023-01-01D12:08:01.000244959,GBPUSD,1349574,409
2023-01-01D12:08:01.000666812,EURUSD,1199255,787
2023-01-01D12:08:01.000817936,USDJPY,115000139,23
2023-01-01D12:08:02.000353451,EURUSD,1201019,237
2023-01-01D12:08:02.000471181,USDJPY,115001038,163
2023-01-01D12:08:02.000728098,GBPUSD,1350189,671
2023-01-01D12:08:03.000372397,USDJPY,115001069,218
2023-01-01D12:08:03.000674786,EURUSD,1201001,45
2023-01-01D12:08:03.000837454,GBPUSD,1349148,732
2023-01-01D12:08:04.000030263,GBPUSD,1350112,435
2023-01-01D12:08:04.000179327,USDJPY,115000644,993
2023-01-01D12:08:04.000925666,EURUSD,1200939,940
2023-01-01D12:08:05.000074854,EURUSD,1200891,252
2023-01-01D12:08:05.000087030,GBPUSD,1350832,308
2023-01-01D12:08:05.000538816,USDJPY,115000293,876
2023-01-01D12:08:06.000091775,GBPUSD,1350271,761
2023-01-01D12:08:06.000112987,USDJPY,114999852,231
2023-01-01D12:08:06.000443335,EURUSD,1200857,169
2023-01-01D12:08:07.000466754,EURUSD,1199263,523
2023-01-01D12:08:07.000559556,GBPUSD,1350234,491
2023-01-01D12:08:07.000916433,USDJPY,115000207,108
2023-01-01D12:08:08.000242544,GBPUSD,1350964,203
2023-01-01D12:08:08.000476134,USDJPY,114999650,671
2023-01-01D12:08:08.000571446,EURUSD,1200297,487
2023-01-01D12:08:09.000197064,USDJPY,114999255,22
2023-01-01D12:08:09.000719687,GBPUSD,1349619,373
2023-01-01D12:08:09.000889669,EURUSD,1200630,134
2023-01-01D12:08:10.000015805,GBPUSD,1349709,208
2023-01-01D12:08:10.000084056,USDJPY,114999714,676
2023-01-01D12:08:10.000299530,EURUSD,1200936,189
2023-01-01D12:08:11.000185942,USDJPY,114999613,990
2023-01-01D12:08:11.000251730,GBPUSD,1349406,128
2023-01-01D12:08:11.000827525,EURUSD,1200557,583
2023-01-01D12:08:12.000002470,GBPUSD,1349774,714
2023-01-01D12:08:12.000558001,EURUSD,1200327,519
2023-01-01D12:08:12.000632389,USDJPY,115000723,610
2023-01-01D12:08:13.000119170,EURUSD,1199636,843
2023-01-01D12:08:13.000755330,USDJPY,115000856,858
2023-01-01D12:08:13.000962450,GBPUSD,1349088,525
2023-01-01D12:08:14.000388656,EURUSD,1199307,908
2023-01-01D12:08:14.000745927,GBPUSD,1349908,400
2023-01-01D12:08:14.000978394,USDJPY,115000514,272
2023-01-01D12:08:15.000093304,USDJPY,115000161,867
2023-01-01D12:08:15.000677635,GBPUSD,1350706,898
2023-01-01D12:08:15.000749567,EURUSD,1200294,319
2023-01-01D12:08:16.000472602,USDJPY,114999482,791
2023-01-01D12:08:16.000610262,EURUSD,1199356,999
2023-01-01D12:08:16.000634174,GBPUSD,1349222,429
2023-01-01D12:08:17.000032654,GBPUSD,1349217,220
2023-01-01D12:08:17.000125124,EURUSD,1201026,684
2023-01-01D12:08:17.000425129,USDJPY,114999691,658
2023-01-01D12:08:18.000536401,GBPUSD,1349959,808
2023-01-01D12:08:18.000717234,USDJPY,115000007,648
2023-01-01D12:08:18.000982076,EURUSD,1199909,961
2023-01-01D12:08:19.000250521,EURUSD,1201053,896
2023-01-01D12:08:19.000298346,USDJPY,115000277,576
2023-01-01D12:08:19.000902103,GBPUSD,1350229,23
2023-01-01D12:08:20.000023040,GBPUSD,1350643,180
2023-01-01D12:08:20.000730273,USDJPY,115000864,114
2023-01-01D12:08:20.000983460,EURUSD,1200395,257
2023-01-01D12:08:21.000534181,USDJPY,115001060,34
2023-01-01D12:08:21.000654562,EURUSD,1199890,492
2023-01-01D12:08:21.000739064,GBPUSD,1350897,871
2023-01-01D12:08:22.000301737,GBPUSD,1351067,127
2023-01-01D12:08:22.000500817,USDJPY,114999119,112
2023-01-01D12:08:22.000845674,EURUSD,1200896,217
2023-01-01D12:08:23.000039871,EURUSD,1200183,830
2023-01-01D12:08:23.000698755,USDJPY,115000933,713
2023-01-01D12:08:23.000973281,GBPUSD,1350299,427
2023-01-01D12:08:24.000213316,USDJPY,114999405,52
2023-01-01D12:08:24.000863198,GBPUSD,1349309,526
2023-01-01D12:08:24.000911930,EURUSD,1200670,398
2023-01-01D12:08:25.000024736,EURUSD,1200024,194
2023-01-01D12:08:25.000808929,GBPUSD,1349697,949
2023-01-01D12:08:25.000978441,USDJPY,115000139,512
2023-01-01D12:08:26.000043960,USDJPY,115000274,736
2023-01-01D12:08:26.000799523,GBPUSD,1350149,455
2023-01-01D12:08:26.000924047,EURUSD,1199778,147
2023-01-01D12:08:27.000166211,USDJPY,115000335,26
2023-01-01D12:08:27.000717870,GBPUSD,1350633,763
2023-01-01D12:08:27.000913340,EURUSD,1199825,96
2023-01-01D12:08:28.000201831,GBPUSD,1350767,757
2023-01-01D12:08:28.000225664,USDJPY,114999607,47
2023-01-01D12:08:28.000420902,EURUSD,1200006,726
2023-01-01D12:08:29.000600798,USDJPY,115001006,299
2023-01-01D12:08:29.000709561,EURUSD,1199722,294
2023-01-01D12:08:29.000784406,GBPUSD,1349433,296
2023-01-01D12:08:30.000350145,GBPUSD,1349709,293
2023-01-01D12:08:30.000522152,USDJPY,114999473,908
2023-01-01D12:08:30.000552569,EURUSD,1200344,81
2023-01-01D12:08:31.000232246,EURUSD,1199287,324
2023-01-01D12:08:31.000351152,USDJPY,114999643,754
2023-01-01D12:08:31.000895040,GBPUSD,1349802,900
2023-01-01D12:08:32.000738676,GBPUSD,1350301,77
2023-01-01D12:08:32.000946786,EURUSD,1200749,775
2023-01-01D12:08:32.000977847,USDJPY,114999105,168
2023-01-01D12:08:33.000121725,USDJPY,114999511,191
2023-01-01D12:08:33.000126981,GBPUSD,1350824,716
2023-01-01D12:08:33.000542620,EURUSD,1200135,736
2023-01-01D12:08:34.000310869,GBPUSD,1349854,940
2023-01-01D12:08:34.000394641,USDJPY,114999925,804
2023-01-01D12:08:34.000571454,EURUSD,1199457,309
2023-01-01D12:08:35.000443173,USDJPY,114999610,633
2023-01-01D12:08:35.000525199,GBPUSD,1350354,220
2023-01-01D12:08:35.000932469,EURUSD,1199926,86
2023-01-01D12:08:36.000008050,GBPUSD,1349084,826
2023-01-01D12:08:36.000442024,USDJPY,115000030,628
2023-01-01D12:08:36.000606138,EURUSD,1199163,814
2023-01-01D12:08:37.000161729,USDJPY,115000011,108
2023-01-01D12:08:37.000356628,EURUSD,1201026,827
2023-01-01D12:08:37.000578113,GBPUSD,1350888,13
2023-01-01D12:08:38.000143569,GBPUSD,1349479,712
2023-01-01D12:08:38.000168280,USDJPY,114999941,938
2023-01-01D12:08:38.000973812,EURUSD,1200664,127
2023-01-01D12:08:39.000009995,USDJPY,114999369,52
2023-01-01D12:08:39.000399368,GBPUSD,1350248,399
2023-01-01D12:08:39.000637740,EURUSD,1199285,169
2023-01-01D12:08:40.000581860,USDJPY,115000289,741
2023-01-01D12:08:40.000635531,EURUSD,1200518,950
2023-01-01D12:08:40.000763053,GBPUSD,1349385,437
2023-01-01D12:08:41.000215242,EURUSD,1199920,184
2023-01-01D12:08:41.000282625,GBPUSD,1349561,499
2023-01-01D12:08:41.000349696,USDJPY,115000452,205
2023-01-01D12:08:42.000583762,EURUSD,1200907,602
2023-01-01D12:08:42.000730895,GBPUSD,1349270,754
2023-01-01D12:08:42.000857712,USDJPY,114999834,429
2023-01-01D12:08:43.000089406,GBPUSD,1350305,13
2023-01-01D12:08:43.000944494,USDJPY,114999851,874
2023-01-01D12:08:43.000978246,EURUSD,1199421,321
2023-01-01D12:08:44.000280124,USDJPY,115000600,738
2023-01-01D12:08:44.000486930,GBPUSD,1350608,966
2023-01-01D12:08:44.000919587,EURUSD,1200085,152
2023-01-01D12:08:45.000114873,GBPUSD,1349091,578
2023-01-01D12:08:45.000320489,USDJPY,114999222,343
2023-01-01D12:08:45.000733375,EURUSD,1200559,480
2023-01-01D12:08:46.000397374,EURUSD,1199965,771
2023-01-01D12:08:46.000835833,GBPUSD,1349606,757
2023-01-01D12:08:46.000995957,USDJPY,114999117,839
2023-01-01D12:08:47.000693697,USDJPY,114999157,935
2023-01-01D12:08:47.000762490,EURUSD,1200026,956
2023-01-01D12:08:47.000889521,GBPUSD,1349133,851
2023-01-01D12:08:48.000409738,EURUSD,1200453,311
2023-01-01D12:08:48.000774806,USDJPY,115001089,27
2023-01-01D12:08:48.000807659,GBPUSD,1349619,892
2023-01-01D12:08:49.000429779,GBPUSD,1350394,592
2023-01-01D12:08:49.000701669,EURUSD,1200757,387
2023-01-01D12:08:49.000807352,USDJPY,115000444,391
2023-01-01D12:08:50.000083035,USDJPY,115000726,48
2023-01-01D12:08:50.000905451,EURUSD,1199580,607
2023-01-01D12:08:50.000957406,GBPUSD,1349394,819
2023-01-01D12:08:51.000269174,GBPUSD,1350069,10
2023-01-01D12:08:51.000654645,EURUSD,1200224,560
2023-01-01D12:08:51.000735352,USDJPY,114999355,112
2023-01-01D12:08:52.000258756,USDJPY,114999631,111
2023-01-01D12:08:52.000302401,GBPUSD,1350741,578
2023-01-01D12:08:52.000622180,EURUSD,1200740,769
2023-01-01D12:08:53.000528710,GBPUSD,1349391,683
2023-01-01D12:08:53.000635385,EURUSD,1200271,422
2023-01-01D12:08:53.000895361,USDJPY,115000970,402
2023-01-01D12:08:54.000533252,USDJPY,114999686,440
2023-01-01D12:08:54.000565445,EURUSD,1199619,374
2023-01-01D12:08:54.000746776,GBPUSD,1350335,729
2023-01-01D12:08:55.000183711,USDJPY,114999936,646
2023-01-01D12:08:55.000292636,EURUSD,1199295,781
2023-01-01D12:08:55.000458583,GBPUSD,1350156,104
2023-01-01D12:08:56.000383856,GBPUSD,1350236,141
2023-01-01D12:08:56.000526885,USDJPY,114999521,616
2023-01-01D12:08:56.000670455,EURUSD,1201060,400
2023-01-01D12:08:57.000686345,EURUSD,1199784,327
2023-01-01D12:08:57.000812943,GBPUSD,1350127,492
2023-01-01D12:08:57.000987554,USDJPY,114999252,738
2023-01-01D12:08:58.000693929,EURUSD,1200633,50
2023-01-01D12:08:58.000887991,GBPUSD,1349599,523
2023-01-01D12:08:58.000989830,USDJPY,115000976,337
2023-01-01D12:08:59.000061678,EURUSD,1199458,110
2023-01-01D12:08:59.000300930,USDJPY,115000192,503
2023-01-01D12:08:59.000384523,GBPUSD,1349168,381
2023-01-01D12:09:00.000217321,USDJPY,115000871,945
2023-01-01D12:09:00.000492442,EURUSD,1200021,312
2023-01-01D12:09:00.000875681,GBPUSD,1350736,936
2023-01-01D12:09:01.000112915,USDJPY,115000350,792
2023-01-01D12:09:01.000740121,EURUSD,1200194,508
2023-01-01D12:09:01.000912401,GBPUSD,1349688,947
2023-01-01D12:09:02.000489565,EURUSD,1199903,185
2023-01-01D12:09:02.000914579,USDJPY,115001093,529
2023-01-01D12:09:02.000983393,GBPUSD,1350203,285
2023-01-01D12:09:03.000071614,EURUSD,1200937,142
2023-01-01D12:09:03.000207415,GBPUSD,1349586,172
2023-01-01D12:09:03.000655610,USDJPY,115000386,395
2023-01-01D12:09:04.000395571,GBPUSD,1350349,317
2023-01-01D12:09:04.000607674,EURUSD,1200388,284
2023-01-01D12:09:04.000729865,USDJPY,115000169,831
2023-01-01D12:09:05.000504965,USDJPY,115000635,476
2023-01-01D12:09:05.000845335,EURUSD,1199670,293
2023-01-01D12:09:05.000901738,GBPUSD,1350046,839
2023-01-01D12:09:06.000039057,EURUSD,1200335,540
2023-01-01D12:09:06.000244923,USDJPY,114999290,457
2023-01-01D12:09:06.000405149,GBPUSD,1350440,994
2023-01-01D12:09:07.000014326,EURUSD,1200696,367
2023-01-01D12:09:07.000688832,USDJPY,114999187,714
2023-01-01D12:09:07.000985466,GBPUSD,1351056,52
2023-01-01D12:09:08.000149877,EURUSD,1199363,577
2023-01-01D12:09:08.000402554,USDJPY,115000263,962
2023-01-01D12:09:08.000639168,GBPUSD,1350888,330
2023-01-01D12:09:09.000619622,EURUSD,1200349,325
2023-01-01D12:09:09.000667713,GBPUSD,1349184,469
2023-01-01D12:09:09.000967992,USDJPY,114999807,573
2023-01-01D12:09:10.000581469,EURUSD,1199453,105
2023-01-01D12:09:10.000740708,USDJPY,115000934,90
2023-01-01D12:09:10.000907542,GBPUSD,1350237,668
2023-01-01D12:09:11.000591030,EURUSD,1200245,60
2023-01-01D12:09:11.000757817,USDJPY,114999480,904
2023-01-01D12:09:11.000917490,GBPUSD,1350884,371
2023-01-01D12:09:12.000697471,EURUSD,1199158,344
2023-01-01D12:09:12.000847384,GBPUSD,1350197,738
2023-01-01D12:09:12.000988153,USDJPY,115000782,434
2023-01-01D12:09:13.000120093,USDJPY,114999930,167
2023-01-01D12:09:13.000367625,GBPUSD,1350559,104
2023-01-01D12:09:13.000879610,EURUSD,1200318,422
2023-01-01D12:09:14.000041520,USDJPY,114999262,514
2023-01-01D12:09:14.000627295,EURUSD,1200169,301
2023-01-01D12:09:14.000827565,GBPUSD,1349476,764
2023-01-01D12:09:15.000288715,GBPUSD,1350646,221
2023-01-01D12:09:15.000736513,EURUSD,1199636,709
2023-01-01D12:09:15.000989773,USDJPY,114999667,480
2023-01-01D12:09:16.000437540,EURUSD,1200519,592
2023-01-01D12:09:16.000510854,USDJPY,114999281,329
2023-01-01D12:09:16.000844040,GBPUSD,1350764,864
2023-01-01D12:09:17.000134966,USDJPY,115000256,16
2023-01-01D12:09:17.000474552,GBPUSD,1349508,227
2023-01-01D12:09:17.000481181,EURUSD,1200522,783
2023-01-01D12:09:18.000053699,GBPUSD,1350436,954
2023-01-01D12:09:18.000644744,EURUSD,1200796,923
2023-01-01D12:09:18.000771910,USDJPY,115000478,181
2023-01-01D12:09:19.000280536,EURUSD,1200203,371
2023-01-01D12:09:19.000312746,USDJPY,114999727,34
2023-01-01D12:09:19.000343247,GBPUSD,1349288,679
2023-01-01D12:09:20.000273564,USDJPY,115000117,772
2023-01-01D12:09:20.000382148,EURUSD,1200252,901
2023-01-01D12:09:20.000508681,GBPUSD,1350903,894
2023-01-01D12:09:21.000103667,GBPUSD,1349834,828
2023-01-01D12:09:21.000400190,USDJPY,115000651,950
2023-01-01D12:09:21.000533068,EURUSD,1201089,949
2023-01-01D12:09:22.000124976,EURUSD,1200846,320
2023-01-01D12:09:22.000233011,GBPUSD,1349194,1000
2023-01-01D12:09:22.000297910,USDJPY,114999359,91
2023-01-01D12:09:23.000192469,USDJPY,114999671,373
2023-01-01D12:09:23.000297509,EURUSD,1201042,478
2023-01-01D12:09:23.000898658,GBPUSD,1350228,31
2023-01-01D12:09:24.000188752,USDJPY,115000940,335
2023-01-01D12:09:24.000364797,GBPUSD,1349742,635
2023-01-01D12:09:24.000370567,EURUSD,1199622,411
2023-01-01D12:09:25.000052449,USDJPY,115000398,185
2023-01-01D12:09:25.000389097,EURUSD,1200359,251
2023-01-01D12:09:25.000497575,GBPUSD,1349870,742
2023-01-01D12:09:26.000013535,GBPUSD,1350457,655
2023-01-01D12:09:26.000250342,EURUSD,1200598,622
2023-01-01D12:09:26.000925656,USDJPY,114999933,384
2023-01-01D12:09:27.000159697,USDJPY,114999600,123
2023-01-01D12:09:27.000639313,GBPUSD,1350341,582
2023-01-01D12:09:27.000879732,EURUSD,1199505,613
2023-01-01D12:09:28.000760481,GBPUSD,1350719,90
2023-01-01D12:09:28.000851405,USDJPY,114999926,456
2023-01-01D12:09:28.000887888,EURUSD,1200347,441
2023-01-01D12:09:29.000084725,GBPUSD,1349212,914
2023-01-01D12:09:29.000299020,USDJPY,114999419,227
2023-01-01D12:09:29.000473481,EURUSD,1199231,539
2023-01-01D12:09:30.000324262,GBPUSD,1349114,975
2023-01-01D12:09:30.000591282,EURUSD,1201015,219
2023-01-01D12:09:30.000626457,USDJPY,115000254,784
2023-01-01D12:09:31.000218966,GBPUSD,1349498,541
2023-01-01D12:09:31.000226300,EURUSD,1200068,549
2023-01-01D12:09:31.000383392,USDJPY,114999455,817
2023-01-01D12:09:32.000049090,GBPUSD,1349312,312
2023-01-01D12:09:32.000420482,USDJPY,115000838,602
2023-01-01D12:09:32.000968770,EURUSD,1199183,317
2023-01-01D12:09:33.000410501,EURUSD,1199508,856
2023-01-01D12:09:33.000615739,USDJPY,115000256,271
2023-01-01D12:09:33.000840211,GBPUSD,1350100,288
2023-01-01D12:09:34.000023139,EURUSD,1199123,313
2023-01-01D12:09:34.000452179,USDJPY,115000271,609
2023-01-01D12:09:34.000749730,GBPUSD,1349355,512
2023-01-01D12:09:35.000070122,GBPUSD,1349558,512
2023-01-01D12:09:35.000387036,USDJPY,114999573,508
2023-01-01D12:09:35.000410476,EURUSD,1200610,57
2023-01-01D12:09:36.000142591,USDJPY,115000057,807
2023-01-01D12:09:36.000361504,EURUSD,1199953,479
2023-01-01D12:09:36.000472427,GBPUSD,1349203,617
2023-01-01D12:09:37.000189035,USDJPY,114999313,693
2023-01-01D12:09:37.000376119,EURUSD,1199426,167
2023-01-01D12:09:37.000642837,GBPUSD,1350260,212
2023-01-01D12:09:38.000178160,USDJPY,114999477,387
2023-01-01D12:09:38.000758379,EURUSD,1199468,663
2023-01-01D12:09:38.000762832,GBPUSD,1349910,760
2023-01-01D12:09:39.000654254,EURUSD,1201081,62
2023-01-01D12:09:39.000958447,GBPUSD,1350707,219
2023-01-01D12:09:39.000999505,USDJPY,115000782,460
2023-01-01D12:09:40.000436661,EURUSD,1199717,691
2023-01-01D12:09:40.000485109,USDJPY,114999907,137
2023-01-01D12:09:40.000815984,GBPUSD,1350611,148
2023-01-01D12:09:41.000280949,EURUSD,1199901,487
2023-01-01D12:09:41.000468455,GBPUSD,1349767,897
2023-01-01D12:09:41.000500094,USDJPY,115000423,666
2023-01-01D12:09:42.000158268,USDJPY,115000748,669
2023-01-01D12:09:42.000397012,GBPUSD,1351045,323
2023-01-01D12:09:42.000495529,EURUSD,1200675,527
2023-01-01D12:09:43.000074588,GBPUSD,1349787,350
2023-01-01D12:09:43.000149856,USDJPY,114999755,657
2023-01-01D12:09:43.000376541,EURUSD,1199778,635
2023-01-01D12:09:44.000555387,GBPUSD,1350198,412
2023-01-01D12:09:44.000572625,USDJPY,115000456,967
2023-01-01D12:09:44.000628857,EURUSD,1200740,610
2023-01-01D12:09:45.000146765,USDJPY,115000613,186
2023-01-01D12:09:45.000668862,GBPUSD,1349538,685
2023-01-01D12:09:45.000991161,EURUSD,1200408,905
2023-01-01D12:09:46.000167927,GBPUSD,1350300,166
2023-01-01D12:09:46.000175475,EURUSD,1200736,448
2023-01-01D12:09:46.000857727,USDJPY,115000249,341
2023-01-01D12:09:47.000170013,EURUSD,1199900,545
2023-01-01D12:09:47.000321724,GBPUSD,1350909,892
2023-01-01D12:09:47.000830022,USDJPY,115000522,715
2023-01-01D12:09:48.000385624,USDJPY,115000866,376
2023-01-01D12:09:48.000624946,GBPUSD,1351010,123
2023-01-01D12:09:48.000761292,EURUSD,1200176,636
2023-01-01D12:09:49.000281503,EURUSD,1200133,767
2023-01-01D12:09:49.000458328,USDJPY,114999587,154
2023-01-01D12:09:49.000550078,GBPUSD,1349674,610
2023-01-01D12:09:50.000154508,USDJPY,114999610,145
2023-01-01D12:09:50.000671765,GBPUSD,1349635,677
2023-01-01D12:09:50.000986331,EURUSD,1201030,867
2023-01-01D12:09:51.000344352,GBPUSD,1349530,965
2023-01-01D12:09:51.000723247,EURUSD,1199663,285
2023-01-01D12:09:51.000793057,USDJPY,115001048,804
2023-01-01D12:09:52.000169376,USDJPY,114999662,447
2023-01-01D12:09:52.000472675,GBPUSD,1350747,687
2023-01-01D12:09:52.000871175,EURUSD,1199144,439
2023-01-01D12:09:53.000387259,GBPUSD,1350098,95
2023-01-01D12:09:53.000693339,EURUSD,1200106,44
2023-01-01D12:09:53.000981485,USDJPY,115000144,567
2023-01-01D12:09:54.000165965,EURUSD,1199632,742
2023-01-01D12:09:54.000275503,USDJPY,115000190,831
2023-01-01D12:09:54.000615680,GBPUSD,1350426,629
2023-01-01D12:09:55.000177031,GBPUSD,1350989,834
2023-01-01D12:09:55.000418382,USDJPY,115000324,682
2023-01-01D12:09:55.000566360,EURUSD,1201033,355
2023-01-01D12:09:56.000272896,USDJPY,115000197,971
2023-01-01D12:09:56.000309867,EURUSD,1200508,603
2023-01-01D12:09:56.000496627,GBPUSD,1349685,45
2023-01-01D12:09:57.000369178,GBPUSD,1350416,14
2023-01-01D12:09:57.000542300,EURUSD,1199485,477
2023-01-01D12:09:57.000639280,USDJPY,114999556,830
2023-01-01D12:09:58.000168108,GBPUSD,1349730,268
2023-01-01D12:09:58.000214466,USDJPY,115000560,821
2023-01-01D12:09:58.000366026,EURUSD,1199675,965
2023-01-01D12:09:59.000424733,EURUSD,1199781,70
2023-01-01D12:09:59.000816651,USDJPY,114999216,33
2023-01-01D12:09:59.000921894,GBPUSD,1350562,373
2023-01-01D12:10:00.000455807,GBPUSD,1350720,645
2023-01-01D12:10:00.000869273,USDJPY,115001078,724
2023-01-01D12:10:00.000990458,EURUSD,1200221,435
2023-01-01D12:10:01.000111619,EURUSD,1199798,631
2023-01-01D12:10:01.000233257,USDJPY,114999141,362
2023-01-01D12:10:01.000816048,GBPUSD,1349152,957
2023-01-01D12:10:02.000356184,USDJPY,115000088,163
2023-01-01D12:10:02.000441320,GBPUSD,1350688,385
2023-01-01D12:10:02.000966124,EURUSD,1200586,208
2023-01-01D12:10:03.000192033,EURUSD,1199531,862
2023-01-01D12:10:03.000404502,USDJPY,115000976,737
2023-01-01D12:10:03.000423385,GBPUSD,1350618,826
2023-01-01D12:10:04.000770836,EURUSD,1200087,760
2023-01-01D12:10:04.000827844,GBPUSD,1349594,326
2023-01-01D12:10:04.000985425,USDJPY,114999903,839
2023-01-01D12:10:05.000474006,GBPUSD,1350050,880
2023-01-01D12:10:05.000857797,EURUSD,1199740,979
2023-01-01D12:10:05.000946494,USDJPY,114999911,907
2023-01-01D12:10:06.000002576,EURUSD,1199572,366
2023-01-01D12:10:06.000249557,USDJPY,114999219,794
2023-01-01D12:10:06.000736883,GBPUSD,1349226,635
2023-01-01D12:10:07.000253060,EURUSD,1199767,913
2023-01-01D12:10:07.000860862,USDJPY,115001118,332
2023-01-01D12:10:07.000889525,GBPUSD,1350092,505
2023-01-01D12:10:08.000071887,EURUSD,1201093,185
2023-01-01D12:10:08.000093055,USDJPY,115000367,508
2023-01-01D12:10:08.000751845,GBPUSD,1350019,567
2023-01-01D12:10:09.000380673,USDJPY,114999154,666
2023-01-01D12:10:09.000628084,EURUSD,1199303,398
2023-01-01D12:10:09.000944039,GBPUSD,1349544,869
2023-01-01D12:10:10.000297340,GBPUSD,1350848,347
2023-01-01D12:10:10.000614191,EURUSD,1199481,724
2023-01-01D12:10:10.000709400,USDJPY,115000002,402
2023-01-01D12:10:11.000030863,EURUSD,1199873,654
2023-01-01D12:10:11.000627481,GBPUSD,1350819,113
2023-01-01D12:10:11.000888852,USDJPY,115001094,837
2023-01-01D12:10:12.000177281,GBPUSD,1350177,165
2023-01-01D12:10:12.000915848,USDJPY,114999613,439
2023-01-01D12:10:12.000961073,EURUSD,1199164,949
2023-01-01D12:10:13.000093011,GBPUSD,1350269,806
2023-01-01D12:10:13.000428653,EURUSD,1199759,468
2023-01-01D12:10:13.000913808,USDJPY,115000730,239
2023-01-01D12:10:14.000300376,EURUSD,1199562,513
2023-01-01D12:10:14.000302756,GBPUSD,1349780,454
2023-01-01D12:10:14.000903446,USDJPY,114999649,391
2023-01-01D12:10:15.000403679,GBPUSD,1349503,334
2023-01-01D12:10:15.000593080,EURUSD,1199938,613
2023-01-01D12:10:15.000876935,USDJPY,115000653,749
2023-01-01D12:10:16.000461506,USDJPY,115000242,354
2023-01-01D12:10:16.000493765,GBPUSD,1349527,438
2023-01-01D12:10:16.000692688,EURUSD,1199648,152
2023-01-01D12:10:17.000009930,GBPUSD,1349772,648
2023-01-01D12:10:17.000316795,EURUSD,1200464,113
2023-01-01D12:10:17.000764907,USDJPY,115000052,453
2023-01-01D12:10:18.000574063,USDJPY,115000504,58
2023-01-01D12:10:18.000715964,EURUSD,1199365,912
2023-01-01D12:10:18.000944952,GBPUSD,1349496,732
2023-01-01D12:10:19.000416755,EURUSD,1200374,619
2023-01-01D12:10:19.000519320,USDJPY,114999257,921
2023-01-01D12:10:19.000724955,GBPUSD,1350415,702
2023-01-01D12:10:20.000027278,GBPUSD,1350441,957
2023-01-01D12:10:20.000162426,EURUSD,1200047,100
2023-01-01D12:10:20.000977177,USDJPY,114999259,213
2023-01-01D12:10:21.000396089,USDJPY,115000461,657
2023-01-01D12:10:21.000459536,GBPUSD,1350106,581
2023-01-01D12:10:21.000538632,EURUSD,1199757,209
2023-01-01D12:10:22.000334225,EURUSD,1200784,407
2023-01-01D12:10:22.000515431,USDJPY,115000827,965
2023-01-01D12:10:22.000516432,GBPUSD,1350463,584
2023-01-01D12:10:23.000030732,USDJPY,115000742,365
2023-01-01D12:10:23.000733161,GBPUSD,1349588,410
2023-01-01D12:10:23.000833734,EURUSD,1199568,838
2023-01-01D12:10:24.000167149,EURUSD,1201104,203
2023-01-01D12:10:24.000272509,GBPUSD,1350336,532
2023-01-01D12:10:24.000392544,USDJPY,114999285,534
2023-01-01D12:10:25.000545742,USDJPY,114999704,346
2023-01-01D12:10:25.000645522,EURUSD,1199284,569
2023-01-01D12:10:25.000714289,GBPUSD,1349130,141
2023-01-01D12:10:26.000335634,USDJPY,114999442,13
2023-01-01D12:10:26.000340542,GBPUSD,1349731,329
2023-01-01D12:10:26.000872605,EURUSD,1200841,549
2023-01-01D12:10:27.000299249,USDJPY,115000189,479
2023-01-01D12:10:27.000471130,GBPUSD,1349705,478
2023-01-01D12:10:27.000675089,EURUSD,1199822,795
2023-01-01D12:10:28.000500571,EURUSD,1200095,610
2023-01-01D12:10:28.000797057,USDJPY,115000507,646
2023-01-01D12:10:28.000846689,GBPUSD,1350142,132
2023-01-01D12:10:29.000045805,USDJPY,115000825,100
2023-01-01D12:10:29.000167118,GBPUSD,1350400,791
2023-01-01D12:10:29.000752603,EURUSD,1199249,97
2023-01-01D12:10:30.000320239,USDJPY,114999873,721
2023-01-01D12:10:30.000524613,GBPUSD,1349586,333
2023-01-01D12:10:30.000929734,EURUSD,1200814,666
2023-01-01D12:10:31.000491074,GBPUSD,1350879,263
2023-01-01D12:10:31.000734031,EURUSD,1200746,297
2023-01-01D12:10:31.000838149,USDJPY,115001018,169
2023-01-01D12:10:32.000184795,USDJPY,114999930,133
2023-01-01D12:10:32.000659496,EURUSD,1199226,961
2023-01-01D12:10:32.000796160,GBPUSD,1350145,414
2023-01-01D12:10:33.000436083,GBPUSD,1351072,158
2023-01-01D12:10:33.000750116,USDJPY,114999582,179
2023-01-01D12:10:33.000909987,EURUSD,1200848,552
2023-01-01D12:10:34.000169190,EURUSD,1199739,847
2023-01-01D12:10:34.000802953,USDJPY,115000749,368
